time_bucket,src_ip,dst_ip,src_port,dst_port,proto,start_time,end_time,duration,packet_count,byte_count,pps,bps,label,
40,211.234.198.208,10.74.29.196,50166,80,6,2025-12-03T21:57:01.308395+09:00,2025-12-03T21:57:01.308395+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,10.74.29.196,211.234.198.208,80,50374,6,2025-12-03T21:57:01.309548+09:00,2025-12-03T21:57:01.570596+09:00,0.261048079,12,1000000,45.96854368,37571.62303,1,
40,211.234.198.208,10.74.29.196,50402,80,6,2025-12-03T21:57:01.333835+09:00,2025-12-03T21:57:01.333835+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,10.74.29.196,211.234.198.208,80,53280,6,2025-12-03T21:57:01.337744+09:00,2025-12-03T21:57:01.337744+09:00,1.00E-06,1,1000000,1000000,62000000,1,
40,211.234.198.208,10.74.29.196,52178,80,6,2025-12-03T21:57:01.363542+09:00,2025-12-03T21:57:01.363542+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,56338,80,6,2025-12-03T21:57:01.363822+09:00,2025-12-03T21:57:01.363822+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,52244,80,6,2025-12-03T21:57:01.369176+09:00,2025-12-03T21:57:01.369176+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,53288,80,6,2025-12-03T21:57:01.373900+09:00,2025-12-03T21:57:01.663678+09:00,0.289777994,9,1000000,31.05825902,2291.409332,1,
40,211.234.198.208,10.74.29.196,50378,80,6,2025-12-03T21:57:01.428430+09:00,2025-12-03T21:57:01.653191+09:00,0.224761009,9,1000000,40.04253243,3069.927486,1,
40,211.234.198.208,10.74.29.196,50144,80,6,2025-12-03T21:57:01.433616+09:00,2025-12-03T21:57:01.433616+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,10.74.29.196,211.234.198.208,80,53288,6,2025-12-03T21:57:01.436029+09:00,2025-12-03T21:57:01.632982+09:00,0.196953058,9,1000000,45.69616781,29976.68608,1,
40,10.74.29.196,211.234.198.208,80,50378,6,2025-12-03T21:57:01.436333+09:00,2025-12-03T21:57:01.620958+09:00,0.184625149,9,1000000,48.74742179,31978.30869,1,
40,211.234.198.208,10.74.29.196,53320,80,6,2025-12-03T21:57:01.444415+09:00,2025-12-03T21:57:01.444415+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,53338,80,6,2025-12-03T21:57:01.533705+09:00,2025-12-03T21:57:01.688459+09:00,0.154753923,11,1000000,71.08058883,4995.026833,1,
40,10.74.29.196,211.234.198.208,80,53338,6,2025-12-03T21:57:01.540492+09:00,2025-12-03T21:57:01.698532+09:00,0.158040047,12,1000000,75.93012183,62566.42039,1,
40,211.234.198.208,10.74.29.196,64321,80,6,2025-12-03T21:57:01.543660+09:00,2025-12-03T21:57:01.773377+09:00,0.229717016,10,1000000,43.53182087,3238.767472,1,
40,10.74.29.196,211.234.198.208,80,64321,6,2025-12-03T21:57:01.545754+09:00,2025-12-03T21:57:01.742827+09:00,0.197072983,9,1000000,45.66836038,29958.44441,1,
40,211.234.198.208,10.74.29.196,50313,80,6,2025-12-03T21:57:01.558936+09:00,2025-12-03T21:57:01.558936+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,50317,80,6,2025-12-03T21:57:01.563383+09:00,2025-12-03T21:57:01.563383+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,64327,80,6,2025-12-03T21:57:01.608517+09:00,2025-12-03T21:57:01.608517+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,53362,80,6,2025-12-03T21:57:01.608740+09:00,2025-12-03T21:57:01.608740+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,10.74.29.196,211.234.198.208,80,53304,6,2025-12-03T21:57:01.612560+09:00,2025-12-03T21:57:01.612560+09:00,1.00E-06,1,1000000,1000000,62000000,1,
40,211.234.198.208,10.74.29.196,50323,80,6,2025-12-03T21:57:01.628514+09:00,2025-12-03T21:57:01.863317+09:00,0.234802961,10,1000000,42.58890068,3057.883069,1,
40,10.74.29.196,211.234.198.208,80,53183,6,2025-12-03T21:57:01.629145+09:00,2025-12-03T21:57:01.629145+09:00,1.00E-06,1,1000000,1000000,54000000,1,
40,10.74.29.196,211.234.198.208,80,59906,6,2025-12-03T21:57:01.629162+09:00,2025-12-03T21:57:01.629162+09:00,1.00E-06,1,1000000,1000000,62000000,1,
40,10.74.29.196,211.234.198.208,80,50323,6,2025-12-03T21:57:01.632661+09:00,2025-12-03T21:57:01.833297+09:00,0.20063591,9,1000000,44.85737373,29426.43717,1,
40,211.234.198.208,10.74.29.196,64416,80,6,2025-12-03T21:57:01.688452+09:00,2025-12-03T21:57:01.923408+09:00,0.234956026,10,1000000,42.56115566,3060.147092,1,
40,211.234.198.208,10.74.29.196,53302,80,6,2025-12-03T21:57:01.693575+09:00,2025-12-03T21:57:01.923418+09:00,0.22984314,10,1000000,43.50793335,3128.220408,1,
40,10.74.29.196,211.234.198.208,80,64416,6,2025-12-03T21:57:01.698397+09:00,2025-12-03T21:57:01.939716+09:00,0.24131918,12,1000000,49.72667329,40862.89378,1,
40,10.74.29.196,211.234.198.208,80,53302,6,2025-12-03T21:57:01.698532+09:00,2025-12-03T21:57:01.895102+09:00,0.19656992,11,1000000,55.9597319,49849.94663,1,
40,211.234.198.208,10.74.29.196,50333,80,6,2025-12-03T21:57:01.708486+09:00,2025-12-03T21:57:01.708486+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,64432,80,6,2025-12-03T21:57:01.733512+09:00,2025-12-03T21:57:01.733512+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,53342,80,6,2025-12-03T21:57:01.743558+09:00,2025-12-03T21:57:01.923413+09:00,0.179855108,7,1000000,38.92021788,3091.377306,1,
40,211.234.198.208,10.74.29.196,52163,80,6,2025-12-03T21:57:01.743747+09:00,2025-12-03T21:57:01.923538+09:00,0.179790974,6,1000000,33.37208692,2792.131272,1,
40,211.234.198.208,10.74.29.196,50335,80,6,2025-12-03T21:57:01.743932+09:00,2025-12-03T21:57:01.743932+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,52167,80,6,2025-12-03T21:57:01.748973+09:00,2025-12-03T21:57:01.748973+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,10.74.29.196,211.234.198.208,80,53342,6,2025-12-03T21:57:01.750211+09:00,2025-12-03T21:57:01.934336+09:00,0.184124947,7,1000000,38.01766208,31478.6242,1,
40,10.74.29.196,211.234.198.208,80,52163,6,2025-12-03T21:57:01.750228+09:00,2025-12-03T21:57:01.935010+09:00,0.184782028,7,1000000,37.88247195,31366.68677,1,
40,211.234.198.208,10.74.29.196,53372,80,6,2025-12-03T21:57:01.758717+09:00,2025-12-03T21:57:01.758717+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,52171,80,6,2025-12-03T21:57:01.758900+09:00,2025-12-03T21:57:01.758900+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,53282,80,6,2025-12-03T21:57:01.763509+09:00,2025-12-03T21:57:01.763509+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,64420,80,6,2025-12-03T21:57:01.773848+09:00,2025-12-03T21:57:01.773848+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,50351,80,6,2025-12-03T21:57:01.793488+09:00,2025-12-03T21:57:01.793488+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,53358,80,6,2025-12-03T21:57:01.828425+09:00,2025-12-03T21:57:01.828425+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,53284,80,6,2025-12-03T21:57:01.828635+09:00,2025-12-03T21:57:01.828635+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,50357,80,6,2025-12-03T21:57:01.863756+09:00,2025-12-03T21:57:01.938644+09:00,0.074887991,3,1000000,40.05982751,4553.46706,1,
40,211.234.198.208,10.74.29.196,52185,80,6,2025-12-03T21:57:01.888821+09:00,2025-12-03T21:57:01.938649+09:00,0.049828053,3,1000000,60.20704901,7345.259979,1,
40,10.74.29.196,211.234.198.208,80,50357,6,2025-12-03T21:57:01.895102+09:00,2025-12-03T21:57:01.952755+09:00,0.05765295,5,1000000,86.7258306,75260.67579,1,
40,10.74.29.196,211.234.198.208,80,52185,6,2025-12-03T21:57:01.895103+09:00,2025-12-03T21:57:01.895103+09:00,1.00E-06,1,1000000,1000000,62000000,1,
40,211.234.198.208,10.74.29.196,53296,80,6,2025-12-03T21:57:01.923401+09:00,2025-12-03T21:57:01.923401+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,211.234.198.208,10.74.29.196,53306,80,6,2025-12-03T21:57:01.938636+09:00,2025-12-03T21:57:01.938636+09:00,1.00E-06,1,1000000,1000000,74000000,1,
40,10.74.29.196,211.234.198.208,80,53306,6,2025-12-03T21:57:01.941803+09:00,2025-12-03T21:57:01.941803+09:00,1.00E-06,1,1000000,1000000,62000000,1,
41,211.234.198.208,10.74.29.196,53342,80,6,2025-12-03T21:57:01.958298+09:00,2025-12-03T21:57:02.018269+09:00,0.059971094,3,1000000,50.02409983,2701.301391,1,
41,211.234.198.208,10.74.29.196,64416,80,6,2025-12-03T21:57:01.968225+09:00,2025-12-03T21:57:01.968225+09:00,1.00E-06,1,1000000,1000000,54000000,1,
41,211.234.198.208,10.74.29.196,50363,80,6,2025-12-03T21:57:01.968656+09:00,2025-12-03T21:57:02.213404+09:00,0.244747877,9,1000000,36.7725355,2712.995952,1,
41,211.234.198.208,10.74.29.196,52163,80,6,2025-12-03T21:57:01.968663+09:00,2025-12-03T21:57:02.018464+09:00,0.049801111,3,1000000,60.23961969,3252.939463,1,
41,211.234.198.208,10.74.29.196,50365,80,6,2025-12-03T21:57:01.968872+09:00,2025-12-03T21:57:01.968872+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,10.74.29.196,211.234.198.208,80,53342,6,2025-12-03T21:57:01.973129+09:00,2025-12-03T21:57:01.982606+09:00,0.0094769,2,1000000,211.0394727,11396.13153,1,
41,211.234.198.208,10.74.29.196,28684,80,6,2025-12-03T21:57:01.973504+09:00,2025-12-03T21:57:01.973504+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53306,80,6,2025-12-03T21:57:01.973512+09:00,2025-12-03T21:57:02.143794+09:00,0.170282126,8,1000000,46.9808559,3470.71073,1,
41,211.234.198.208,10.74.29.196,50357,80,6,2025-12-03T21:57:01.973571+09:00,2025-12-03T21:57:02.098608+09:00,0.125036955,7,1000000,55.98344911,3023.106252,1,
41,10.74.29.196,211.234.198.208,80,50363,6,2025-12-03T21:57:01.975018+09:00,2025-12-03T21:57:02.194802+09:00,0.219784021,9,1000000,40.94929169,26862.73535,1,
41,10.74.29.196,211.234.198.208,80,52163,6,2025-12-03T21:57:01.976730+09:00,2025-12-03T21:57:01.984294+09:00,0.007563829,2,1000000,264.4163278,14278.4817,1,
41,10.74.29.196,211.234.198.208,80,50357,6,2025-12-03T21:57:01.979373+09:00,2025-12-03T21:57:02.056576+09:00,0.077203035,6,1000000,77.71715157,70878.04223,1,
41,10.74.29.196,211.234.198.208,80,52185,6,2025-12-03T21:57:01.980056+09:00,2025-12-03T21:57:02.122539+09:00,0.142482996,8,1000000,56.1470507,41001.38378,1,
41,10.74.29.196,211.234.198.208,80,53306,6,2025-12-03T21:57:01.986279+09:00,2025-12-03T21:57:02.123035+09:00,0.136755943,10,1000000,73.1229646,70965.83714,1,
41,211.234.198.208,10.74.29.196,52185,80,6,2025-12-03T21:57:02.018552+09:00,2025-12-03T21:57:02.144002+09:00,0.125449896,7,1000000,55.79916948,3013.155152,1,
41,211.234.198.208,10.74.29.196,53277,80,6,2025-12-03T21:57:02.028428+09:00,2025-12-03T21:57:02.223152+09:00,0.194723845,9,1000000,46.21930109,3409.957325,1,
41,10.74.29.196,211.234.198.208,80,53277,6,2025-12-03T21:57:02.030328+09:00,2025-12-03T21:57:02.194803+09:00,0.164474964,9,1000000,54.71957417,35896.04066,1,
41,211.234.198.208,10.74.29.196,50373,80,6,2025-12-03T21:57:02.048462+09:00,2025-12-03T21:57:02.213267+09:00,0.164805174,11,1000000,66.74547735,4690.386727,1,
41,10.74.29.196,211.234.198.208,80,50373,6,2025-12-03T21:57:02.050951+09:00,2025-12-03T21:57:02.194803+09:00,0.143851996,12,1000000,83.41907223,68306.31698,1,
41,211.234.198.208,10.74.29.196,53279,80,6,2025-12-03T21:57:02.098589+09:00,2025-12-03T21:57:02.293348+09:00,0.194759131,9,1000000,46.2109272,3542.837752,1,
41,10.74.29.196,211.234.198.208,80,53279,6,2025-12-03T21:57:02.109766+09:00,2025-12-03T21:57:02.261304+09:00,0.151537895,9,1000000,59.3910849,38960.5517,1,
41,211.234.198.208,10.74.29.196,64436,80,6,2025-12-03T21:57:02.113456+09:00,2025-12-03T21:57:02.293263+09:00,0.179806948,10,1000000,55.61520357,3998.733137,1,
41,10.74.29.196,211.234.198.208,80,64436,6,2025-12-03T21:57:02.115782+09:00,2025-12-03T21:57:02.260753+09:00,0.144970894,11,1000000,75.87729997,67468.71554,1,
41,10.74.29.196,211.234.198.208,80,50380,6,2025-12-03T21:57:02.129216+09:00,2025-12-03T21:57:02.129216+09:00,1.00E-06,1,1000000,1000000,54000000,1,
41,211.234.198.208,10.74.29.196,52199,80,6,2025-12-03T21:57:02.143995+09:00,2025-12-03T21:57:02.143995+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,64470,80,6,2025-12-03T21:57:02.178628+09:00,2025-12-03T21:57:02.368263+09:00,0.189635038,10,1000000,52.73287092,3791.493419,1,
41,211.234.198.208,10.74.29.196,53281,80,6,2025-12-03T21:57:02.178816+09:00,2025-12-03T21:57:02.478483+09:00,0.299666882,9,1000000,30.03334887,2215.793739,1,
41,10.74.29.196,211.234.198.208,80,64470,6,2025-12-03T21:57:02.182293+09:00,2025-12-03T21:57:02.339921+09:00,0.157628059,11,1000000,69.78452975,61714.90049,1,
41,10.74.29.196,211.234.198.208,80,53281,6,2025-12-03T21:57:02.183340+09:00,2025-12-03T21:57:02.428900+09:00,0.245559931,9,1000000,36.65093067,24043.01052,1,
41,211.234.198.208,10.74.29.196,53283,80,6,2025-12-03T21:57:02.233557+09:00,2025-12-03T21:57:02.488397+09:00,0.254839897,9,1000000,35.31629113,2609.481511,1,
41,10.74.29.196,211.234.198.208,80,53283,6,2025-12-03T21:57:02.246587+09:00,2025-12-03T21:57:02.429125+09:00,0.182538033,11,1000000,60.26141428,53764.13816,1,
41,211.234.198.208,10.74.29.196,53285,80,6,2025-12-03T21:57:02.253383+09:00,2025-12-03T21:57:02.253383+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,50387,80,6,2025-12-03T21:57:02.253616+09:00,2025-12-03T21:57:03.298294+09:00,1.044677973,3,1000000,2.87169834,193.3610215,1,
41,211.234.198.208,10.74.29.196,50385,80,6,2025-12-03T21:57:02.253837+09:00,2025-12-03T21:57:02.253837+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,50395,80,6,2025-12-03T21:57:02.283569+09:00,2025-12-03T21:57:02.488404+09:00,0.204834938,9,1000000,43.93781689,3368.565961,1,
41,211.234.198.208,10.74.29.196,64404,80,6,2025-12-03T21:57:02.283896+09:00,2025-12-03T21:57:02.488763+09:00,0.204867125,9,1000000,43.93091385,3241.1252,1,
41,10.74.29.196,211.234.198.208,80,50395,6,2025-12-03T21:57:02.287998+09:00,2025-12-03T21:57:02.448613+09:00,0.160614967,9,1000000,56.03462833,36758.71619,1,
41,10.74.29.196,211.234.198.208,80,64404,6,2025-12-03T21:57:02.288263+09:00,2025-12-03T21:57:02.448648+09:00,0.160384893,9,1000000,56.11501064,36811.44698,1,
41,211.234.198.208,10.74.29.196,50397,80,6,2025-12-03T21:57:02.293834+09:00,2025-12-03T21:57:02.293834+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53287,80,6,2025-12-03T21:57:02.328878+09:00,2025-12-03T21:57:02.633705+09:00,0.304826975,10,1000000,32.80549566,2358.715138,1,
41,10.74.29.196,211.234.198.208,80,53287,6,2025-12-03T21:57:02.333822+09:00,2025-12-03T21:57:02.541371+09:00,0.207549095,11,1000000,52.99950834,47275.56144,1,
41,211.234.198.208,10.74.29.196,50399,80,6,2025-12-03T21:57:02.363439+09:00,2025-12-03T21:57:02.673323+09:00,0.309883833,10,1000000,32.27015719,2400.899695,1,
41,10.74.29.196,211.234.198.208,80,50399,6,2025-12-03T21:57:02.365603+09:00,2025-12-03T21:57:02.640373+09:00,0.274770021,9,1000000,32.75466498,21487.06023,1,
41,211.234.198.208,10.74.29.196,53289,80,6,2025-12-03T21:57:02.373756+09:00,2025-12-03T21:57:02.673546+09:00,0.299790144,10,1000000,33.35666699,2395.00869,1,
41,10.74.29.196,211.234.198.208,80,53289,6,2025-12-03T21:57:02.377951+09:00,2025-12-03T21:57:02.640405+09:00,0.262454033,9,1000000,34.2917192,22495.3678,1,
41,211.234.198.208,10.74.29.196,53291,80,6,2025-12-03T21:57:02.403576+09:00,2025-12-03T21:57:02.403576+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53320,80,6,2025-12-03T21:57:02.438325+09:00,2025-12-03T21:57:02.493166+09:00,0.054841042,2,1000000,36.46903748,2334.018398,1,
41,211.234.198.208,10.74.29.196,53295,80,6,2025-12-03T21:57:02.438581+09:00,2025-12-03T21:57:02.673317+09:00,0.234735966,8,1000000,34.08084473,2598.66441,1,
41,211.234.198.208,10.74.29.196,53293,80,6,2025-12-03T21:57:02.438765+09:00,2025-12-03T21:57:02.438765+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,10.74.29.196,211.234.198.208,80,53320,6,2025-12-03T21:57:02.448621+09:00,2025-12-03T21:57:02.448621+09:00,1.00E-06,1,1000000,1000000,62000000,1,
41,10.74.29.196,211.234.198.208,80,53295,6,2025-12-03T21:57:02.448631+09:00,2025-12-03T21:57:04.135790+09:00,1.687159061,10,1000000,5.927123428,3531.380138,1,
41,211.234.198.208,10.74.29.196,53297,80,6,2025-12-03T21:57:02.449040+09:00,2025-12-03T21:57:03.443693+09:00,0.994652987,2,1000000,2.010751515,148.7956121,1,
41,211.234.198.208,10.74.29.196,53299,80,6,2025-12-03T21:57:02.488713+09:00,2025-12-03T21:57:02.488713+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53301,80,6,2025-12-03T21:57:02.489007+09:00,2025-12-03T21:57:02.489007+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,52225,80,6,2025-12-03T21:57:02.533502+09:00,2025-12-03T21:57:02.843266+09:00,0.309763908,9,1000000,29.05438547,2227.502886,1,
41,211.234.198.208,10.74.29.196,50466,80,6,2025-12-03T21:57:02.533692+09:00,2025-12-03T21:57:02.848409+09:00,0.314717054,9,1000000,28.59711565,2192.445533,1,
41,211.234.198.208,10.74.29.196,53303,80,6,2025-12-03T21:57:02.533877+09:00,2025-12-03T21:57:02.533877+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,10.74.29.196,211.234.198.208,80,52225,6,2025-12-03T21:57:02.537518+09:00,2025-12-03T21:57:02.818040+09:00,0.28052187,9,1000000,32.08306009,21046.48742,1,
41,10.74.29.196,211.234.198.208,80,50466,6,2025-12-03T21:57:02.540422+09:00,2025-12-03T21:57:02.821343+09:00,0.280920982,9,1000000,32.03747874,21016.58605,1,
41,10.74.29.196,211.234.198.208,80,1104,6,2025-12-03T21:57:02.629800+09:00,2025-12-03T21:57:02.629800+09:00,1.00E-06,1,1000000,1000000,62000000,1,
41,211.234.198.208,10.74.29.196,53307,80,6,2025-12-03T21:57:02.633478+09:00,2025-12-03T21:57:02.633478+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53305,80,6,2025-12-03T21:57:02.633685+09:00,2025-12-03T21:57:02.633685+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,50486,80,6,2025-12-03T21:57:02.638552+09:00,2025-12-03T21:57:02.883634+09:00,0.24508214,9,1000000,36.72238214,2815.382631,1,
41,211.234.198.208,10.74.29.196,53309,80,6,2025-12-03T21:57:02.658759+09:00,2025-12-03T21:57:02.903574+09:00,0.244814873,10,1000000,40.84719155,3039.031051,1,
41,10.74.29.196,211.234.198.208,80,50486,6,2025-12-03T21:57:02.660306+09:00,2025-12-03T21:57:02.855013+09:00,0.194706917,9,1000000,46.22331937,30322.49751,1,
41,10.74.29.196,211.234.198.208,80,53309,6,2025-12-03T21:57:02.663856+09:00,2025-12-03T21:57:02.855210+09:00,0.191354036,9,1000000,47.03323835,30853.80436,1,
41,211.234.198.208,10.74.29.196,53311,80,6,2025-12-03T21:57:02.668589+09:00,2025-12-03T21:57:02.668589+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,7953,80,6,2025-12-03T21:57:02.683677+09:00,2025-12-03T21:57:02.683677+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53317,80,6,2025-12-03T21:57:02.688606+09:00,2025-12-03T21:57:02.688606+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,50502,80,6,2025-12-03T21:57:02.688796+09:00,2025-12-03T21:57:02.688796+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53315,80,6,2025-12-03T21:57:02.688982+09:00,2025-12-03T21:57:02.688982+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,52241,80,6,2025-12-03T21:57:02.703516+09:00,2025-12-03T21:57:02.703516+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53319,80,6,2025-12-03T21:57:02.703940+09:00,2025-12-03T21:57:02.703940+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,52245,80,6,2025-12-03T21:57:02.728889+09:00,2025-12-03T21:57:02.918569+09:00,0.1896801,10,1000000,52.7203435,3790.592698,1,
41,10.74.29.196,211.234.198.208,80,52245,6,2025-12-03T21:57:02.733728+09:00,2025-12-03T21:57:02.892716+09:00,0.158987999,11,1000000,69.1876121,61268.7754,1,
41,211.234.198.208,10.74.29.196,50470,80,6,2025-12-03T21:57:02.758889+09:00,2025-12-03T21:57:03.013651+09:00,0.254761934,10,1000000,39.2523319,2822.242664,1,
41,211.234.198.208,10.74.29.196,53321,80,6,2025-12-03T21:57:02.759079+09:00,2025-12-03T21:57:02.759079+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,10.74.29.196,211.234.198.208,80,50470,6,2025-12-03T21:57:02.762413+09:00,2025-12-03T21:57:02.981830+09:00,0.219416857,11,1000000,50.13288478,44586.36471,1,
41,211.234.198.208,10.74.29.196,53323,80,6,2025-12-03T21:57:02.798445+09:00,2025-12-03T21:57:03.068264+09:00,0.269819021,9,1000000,33.35569138,2557.269672,1,
41,211.234.198.208,10.74.29.196,50478,80,6,2025-12-03T21:57:02.798680+09:00,2025-12-03T21:57:03.778456+09:00,0.979775906,3,1000000,3.061924653,206.1695933,1,
41,10.74.29.196,211.234.198.208,80,53323,6,2025-12-03T21:57:02.801836+09:00,2025-12-03T21:57:03.035787+09:00,0.233951092,9,1000000,38.46957897,25236.0438,1,
41,211.234.198.208,10.74.29.196,53325,80,6,2025-12-03T21:57:02.833487+09:00,2025-12-03T21:57:03.063214+09:00,0.22972703,9,1000000,39.17693102,3003.564712,1,
41,211.234.198.208,10.74.29.196,53327,80,6,2025-12-03T21:57:02.833677+09:00,2025-12-03T21:57:02.833677+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53329,80,6,2025-12-03T21:57:02.843539+09:00,2025-12-03T21:57:02.843539+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,10.74.29.196,211.234.198.208,80,53325,6,2025-12-03T21:57:02.845096+09:00,2025-12-03T21:57:03.036389+09:00,0.191293001,9,1000000,47.04824507,30863.64877,1,
41,211.234.198.208,10.74.29.196,53333,80,6,2025-12-03T21:57:02.883428+09:00,2025-12-03T21:57:03.083239+09:00,0.199810982,9,1000000,45.04256934,3323.140671,1,
41,211.234.198.208,10.74.29.196,53331,80,6,2025-12-03T21:57:02.883620+09:00,2025-12-03T21:57:03.353283+09:00,0.469662905,13,1000000,27.67942682,1875.813463,1,
41,10.74.29.196,211.234.198.208,80,53333,6,2025-12-03T21:57:02.886826+09:00,2025-12-03T21:57:03.054815+09:00,0.167989016,9,1000000,53.57493149,35145.15505,1,
41,10.74.29.196,211.234.198.208,80,53331,6,2025-12-03T21:57:02.889715+09:00,2025-12-03T21:57:03.310413+09:00,0.420697928,12,1000000,28.52402928,23377.81899,1,
41,211.234.198.208,10.74.29.196,53335,80,6,2025-12-03T21:57:02.898882+09:00,2025-12-03T21:57:02.898882+09:00,1.00E-06,1,1000000,1000000,74000000,1,
41,211.234.198.208,10.74.29.196,53337,80,6,2025-12-03T21:57:02.933681+09:00,2025-12-03T21:57:03.123440+09:00,0.189759016,9,1000000,47.42857645,3504.444816,1,
41,10.74.29.196,211.234.198.208,80,53337,6,2025-12-03T21:57:02.938649+09:00,2025-12-03T21:57:03.092114+09:00,0.153465033,11,1000000,71.67756599,63890.77587,1,
41,211.234.198.208,10.74.29.196,50464,80,6,2025-12-03T21:57:02.988953+09:00,2025-12-03T21:57:03.173624+09:00,0.184670925,10,1000000,54.15037582,4028.787961,1,
41,211.234.198.208,10.74.29.196,53339,80,6,2025-12-03T21:57:02.993436+09:00,2025-12-03T21:57:03.173258+09:00,0.179821968,10,1000000,55.61055808,4137.425521,1,
41,10.74.29.196,211.234.198.208,80,50464,6,2025-12-03T21:57:02.993802+09:00,2025-12-03T21:57:03.141891+09:00,0.148088932,9,1000000,60.77429202,39867.93556,1,
41,10.74.29.196,211.234.198.208,80,53339,6,2025-12-03T21:57:02.997269+09:00,2025-12-03T21:57:03.141548+09:00,0.144279003,9,1000000,62.37913906,40920.71522,1,
41,211.234.198.208,10.74.29.196,50488,80,6,2025-12-03T21:57:03.048593+09:00,2025-12-03T21:57:03.223246+09:00,0.174653053,10,1000000,57.25637091,4111.007432,1,
41,211.234.198.208,10.74.29.196,53341,80,6,2025-12-03T21:57:03.048882+09:00,2025-12-03T21:57:03.298687+09:00,0.249804974,11,1000000,44.03435144,3094.41397,1,
41,10.74.29.196,211.234.198.208,80,50488,6,2025-12-03T21:57:03.063190+09:00,2025-12-03T21:57:03.198865+09:00,0.135674954,9,1000000,66.33501446,43515.76949,1,
41,10.74.29.196,211.234.198.208,80,53341,6,2025-12-03T21:57:03.063326+09:00,2025-12-03T21:57:03.217293+09:00,0.153967142,11,1000000,71.44381489,63623.96461,1,
41,211.234.198.208,10.74.29.196,11466,80,6,2025-12-03T21:57:03.078810+09:00,2025-12-03T21:57:03.078810+09:00,1.00E-06,1,1000000,1000000,74000000,1,
